year,section_label,sentence
2016,RTM,figure QQmonthdayQQ : aggregated generation offer stack – annual QQ100ltxlt1kQQ QQltxlt100QQ offered generation capacity ( gw ) swcap QQltxlt100QQ $ QQ100ltxlt1kQQ ‐ swcap $ QQ100ltxlt1kQQ ‐ $ QQ100ltxlt1kQQ QQmonthdayQQ QQmonthdayQQ * fip ‐ $ QQ100ltxlt1kQQ $ QQxlt1QQ ‐ QQmonthdayQQ * fip non ‐ wind < $ QQxlt1QQ QQmonthdayQQ wind < $ QQxlt1QQ below lsl QQmonthdayQQ QQxlt1QQ QQyearlag1QQ QQyearQQ the next analysis provides a similar comparison focused on the summer season
2016,RTM,"as shown below in figure QQmonthdayQQ , the changes in the aggregated offer stacks between the summer of QQyearlag1QQ and QQyearQQ were similar to those just described"
2016,RTM,"comparing QQyearQQ to QQyearlag1QQ , there were approximately QQ1kltxlt1MQQ mw additional capacity offered at prices less than zero , with a decrease of QQ1kltxlt1MQQ mw of capacity below generators ’ low sustained limits ( lsls ) and an increase of 1,600 mw in energy offered at prices less than zero but above the generators ’ lsls"
2016,RTM,"there was 1,900 mw more energy offered at prices between zero and ten multiplied by the daily natural gas price , but QQ100ltxlt1kQQ mw less energy offered at prices between ten multiplied by the daily natural gas price and $ QQ100ltxlt1kQQ"
2016,RTM,"with a small increase to the quantity of generation offered at prices above $ QQ100ltxlt1kQQ per mwh , the resulting average aggregated generation offer stack for the summer season was approximately 2,400 mw greater than in QQyearlag1QQ"
2016,RTM,QQyearQQ state of the market report | QQmonthdayQQ / figure QQmonthdayQQ : aggregated peak hour generation offer stack QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ offered generation capacity ( gw ) swcap QQltxlt100QQ $ QQ100ltxlt1kQQ ‐ swcap $ QQ100ltxlt1kQQ ‐ $ QQ100ltxlt1kQQ QQltxlt100QQ QQmonthdayQQ * fip ‐ $ QQ100ltxlt1kQQ $ QQxlt1QQ ‐ QQmonthdayQQ * fip QQmonthdayQQ non ‐ wind < $ QQxlt1QQ wind < $ QQxlt1QQ QQmonthdayQQ below lsl QQmonthdayQQ QQxlt1QQ QQyearlag1QQ QQyearQQ QQmonthQQ
2016,RTM,ordc impacts and prices during shortage conditions the operating reserve demand curve ( ordc ) is a scarcity pricing mechanism that reflects the loss of load probability ( lolp ) at varying levels of operating reserves multiplied by the deemed value of lost load ( voll )
2016,RTM,"QQmonthdayQQ selected as an easier to implement alternative to real - time co - optimization of energy and ancillary services , the ordc places an economic value on the reserves being provided , with separate pricing for online and offline reserves"
2016,RTM,the ordc curves for QQyearQQ are shown in figure QQmonthdayQQ below
2016,RTM,the curves are determined in advance for four - hour blocks that vary across seasons
2016,RTM,this depiction shows the breadth of distribution of the ordc values across the year
2016,RTM,the methodology leads to some large discontinuities between the curves applicable for adjacent time blocks
2016,RTM,the largest such change occurs in the spring season between QQmonthdayQQ : QQ100ltxlt1kQQ a.m
2016,RTM,and QQmonthdayQQ : QQxlt1QQ a.m
2016,RTM,"where the value of the ordc curve changes almost $ 1,200 per mwh"
2016,RTM,"once available reserve capacity drops to 2,000 mw price will rise to $ 9,000 per mwh for all the ordc curves"
2016,RTM,"QQmonthdayQQ at the QQmonthQQ QQmonthdayQQ , QQ1kltxlt1MQQ open meeting , the puct commissioners directed ercot to move forward with implementing ordc , including setting the value of lost load at $ 9,000 QQmonthdayQQ | QQyearQQ state of the market report / figure QQmonthdayQQ : seasonal operating reserve demand curves , by four - hour blocks $ 10,000 $ 9,000 $ 8,000 $ 7,000 ordc ( $ per mwh ) $ 6,000 $ 5,000 $ 4,000 $ 3,000 $ 2,000 $ 1,000 $ QQxlt1QQ QQxlt1QQ QQ100ltxlt1kQQ 1,000 1,500 2,000 2,500 3,000 3,500 4,000 4,500 5,000 5,500 6,000 reserve ( mw ) figure QQmonthdayQQ provides another depiction of the peak operating reserve demand curves applicable during winter and summer peak hours"
2016,RTM,"figure QQmonthdayQQ : winter and summer peak operating reserve demand curves $ 10,000 winter peak summer peak $ 9,000 $ 8,000 $ 7,000 ordc ( $ per mwh ) $ 6,000 $ 5,000 $ 4,000 $ 3,000 $ 2,000 $ 1,000 $ QQxlt1QQ QQxlt1QQ QQ100ltxlt1kQQ 1,000 1,500 2,000 2,500 3,000 3,500 4,000 4,500 5,000 5,500 6,000 reserve ( mw ) QQyearQQ state of the market report | QQmonthdayQQ / the following two analyses illustrate the contributions of the operating reserve adder and the reliability adder to shortage pricing"
2016,RTM,"as described above , the contributions of the energy price adders were relatively small in QQyearQQ"
2016,RTM,"the first of the two adders is the operating reserve adder , which is based on the loss of load probability , considering online and offline reserve levels , multiplied by the deemed value of lost load"
2016,RTM,"figure QQmonthdayQQ shows the number of hours in which the adder affected prices , and the average price effect in these hours and all hours"
2016,RTM,"this figure shows that the operating reserve adder had the largest impacts during QQmonthQQ and QQmonthQQ , rather than during the summer months as observed in QQyearlag1QQ"
2016,RTM,"overall , the operating reserve adder contributed $ QQxlt1QQ per mwh or QQmonthdayQQ percent to the annual average real - time energy price of $ QQmonthdayQQ per mwh"
2016,RTM,these results do not indicate that ordc has been ineffective or that it should be modified
2016,RTM,"the effects of the operating reserve adder are expected to vary substantially from year to year , and to have the largest effects when poor supply conditions and unusually high load conditions occur together and result in sustained shortages"
2016,RTM,"figure QQmonthdayQQ : average operating reserve adder QQ100ltxlt1kQQ $ QQmonthdayQQ hours non ‐ zero hours all hours $ QQmonthdayQQ QQ100ltxlt1kQQ $ QQmonthdayQQ average reserve adder ( $ per mwh ) hours reserve adder active QQ100ltxlt1kQQ $ QQmonthdayQQ QQ100ltxlt1kQQ $ QQmonthdayQQ $ QQmonthdayQQ QQltxlt100QQ $ QQmonthdayQQ QQmonthdayQQ $ QQmonthdayQQ QQxlt1QQ $ QQxlt1QQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ in addition to the operating reserve adder , a reliability adder was implemented at the end of QQmonthQQ QQyearlag1QQ and thus QQyearQQ is the first full calendar year in which the effect of the adder can be observed"
2016,RTM,"the reliability adder is intended to allow prices to reflect the costs of reliability QQmonthdayQQ | QQyearQQ state of the market report / actions taken by ercot , including ruc commitments and deployed load capacity"
2016,RTM,"absent this adder , prices will generally fall when these actions are taken"
2016,RTM,figure QQmonthdayQQ below shows the impacts of the reliability adder
2016,RTM,"when averaged across the active hours , the largest price impacts of the reliability adder occurred in QQmonthQQ and QQmonthQQ"
2016,RTM,the reliability adder is zero in most hours
2016,RTM,the reliability adder was non - zero for only QQ100ltxlt1kQQ hours or QQmonthdayQQ percent of the hours in QQyearQQ
2016,RTM,there were no reliability adders in QQmonthQQ and QQmonthQQ
2016,RTM,the contribution from the reliability adder to the annual average real - time energy price was $ QQxlt1QQ per mwh
2016,RTM,"figure QQmonthdayQQ : average reliability adder QQ100ltxlt1kQQ $ QQmonthdayQQ hours non ‐ zero hours all hours $ QQmonthdayQQ QQ100ltxlt1kQQ average reliability adder ( $ per mwh ) $ QQmonthdayQQ hours reliability adder active QQ100ltxlt1kQQ $ QQmonthdayQQ QQ100ltxlt1kQQ $ QQmonthdayQQ $ QQmonthdayQQ QQltxlt100QQ $ QQmonthdayQQ QQmonthdayQQ $ QQmonthdayQQ QQxlt1QQ $ QQxlt1QQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ as an energy - only market , the ercot market relies heavily on high real - time prices that occur during shortage conditions"
2016,RTM,these prices provide key economic signals that provide incentives to build new resources and retain existing resources
2016,RTM,"however , the frequency and impacts of shortage pricing can vary substantially from year - to - year"
2016,RTM,"to summarize the shortage pricing that occurred from QQ1kltxlt1MQQ to QQyearQQ , figure QQmonthdayQQ below shows the aggregate amount of time when the real - time system - wide energy price , including the operating reserve adder and reliability adder during the times they were in effect , exceeded $ 1,000 per QQyearQQ state of the market report | QQmonthdayQQ / mwh , by month"
2016,RTM,"this figure shows that like in QQyearlag1QQ , energy prices did not rise to the system - wide offer cap in QQyearQQ"
2016,RTM,"in fact , prices in QQyearQQ never exceeded $ 2,000 per mwh"
2016,RTM,"prices during QQyearlag1QQ exceeded $ 3,000 per mwh for a total of QQxlt1QQ hours , or less than QQmonthdayQQ minutes"
2016,RTM,"prices during QQyearlag2QQ exceeded $ 3,000 per mwh for a total of QQmonthdayQQ hours and were at the system - wide offer cap then in effect for QQmonthdayQQ hours"
2016,RTM,"figure QQmonthdayQQ : duration of high prices QQmonthdayQQ $ 9,000 $ 7,000 ‐ 8,999 $ 5,000 ‐ 6,999 QQmonthdayQQ $ 4,500 ‐ 4,999 $ 3,000 ‐ 4,499 $ 1,000 ‐ 2,999 QQmonthdayQQ hours QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQxlt1QQ QQmonthQQ QQmonthQQ mam QQmonthQQ QQmonthQQ a QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ mam QQmonthQQ QQmonthQQ a QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ mam QQmonthQQ QQmonthQQ a QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQyearlag2QQ QQyearlag1QQ QQyearQQ QQ1kltxlt1MQQ QQmonthdayQQ as a comparison , market prices cleared at the then in effect cap of $ QQ1kltxlt1MQQ per mwh for QQmonthdayQQ hours in QQ1kltxlt1MQQ"
2016,RTM,extreme cold in QQmonthQQ of QQ1kltxlt1MQQ and unusually hot and sustained summer temperatures led to much more frequent shortages in that year
2016,RTM,shortages in years with normal weather should be infrequent
2016,RTM,"as capacity margins fall , the frequency of shortages is likely to increase but will still vary substantially year - to - year"
2016,RTM,"figure QQmonthdayQQ provides a detailed comparison for the month of QQmonthQQ in QQ1kltxlt1MQQ , QQyearlag1QQ , and QQyearQQ showing load levels , required reserve levels , and real - time energy prices ( excluding adders )"
2016,RTM,"QQmonthdayQQ there were very few dispatch intervals when real - time energy prices approached $ 3,000 per mwh in QQyearlag1QQ and none in QQyearQQ , compared to the relatively high frequency in QQ1kltxlt1MQQ"
2016,RTM,"QQmonthdayQQ for purposes of figure QQmonthdayQQ , the real - time energy prices excludes the operating reserve and reliability adders"
2016,RTM,this provides a better comparison between the years since the adders were not in effect in QQ1kltxlt1MQQ
2016,RTM,"QQmonthdayQQ | QQyearQQ state of the market report / figure QQmonthdayQQ : load , reserves and prices in QQmonthQQ the left side of figure QQmonthdayQQ shows the relationship between real - time energy price and load level for each dispatch interval for the months of QQmonthQQ in the years QQ1kltxlt1MQQ , QQyearlag1QQ and QQyearQQ"
2016,RTM,"load levels in QQmonthQQ of QQyearQQ were greater than QQ100ltxlt1kQQ gigawatts ( gw ) for QQ100ltxlt1kQQ hours , approaching the QQ100ltxlt1kQQ hours observed in QQ1kltxlt1MQQ"
2016,RTM,"as previously discussed , a strong positive correlation between higher load and higher prices is expected in a well - functioning energy market , and our analysis shows such a relationship"
2016,RTM,higher prices observed at non - peak load levels are typically due to transitory situations where there is insufficient generator ramping capability
2016,RTM,"although load levels are strong predictors of energy prices , an even more important predictor is the level of operating reserves"
2016,RTM,"simply put , operating reserves are the difference between the total capacity of operating resources and the current load level"
2016,RTM,"as load level increases against a fixed quantity of operating capacity , the amount of operating reserves diminishes"
2016,RTM,"the minimum required operating reserves prior to ercot declaring energy emergency alert ( eea ) level QQmonthdayQQ is QQyearQQ state of the market report | QQmonthdayQQ / 2,300 mw"
2016,RTM,"as the available operating reserves approach the minimum required amount , energy prices should rise toward the system - wide offer cap to reflect the degradation in system reliability and the associated value of loss of load"
2016,RTM,"the right side of figure QQmonthdayQQ shows the relationship between real - time energy prices and the quantity of available operating reserves for each dispatch interval during QQmonthQQ for the years QQ1kltxlt1MQQ , QQyearlag1QQ , and QQyearQQ"
2016,RTM,this figure shows a strong correlation between diminishing operating reserves and rising prices
2016,RTM,"operating reserves did get within QQ100ltxlt1kQQ mw of the minimum required level on one day in QQmonthQQ QQyearQQ , but remained just above the level at which ercot would declare eea level QQmonthdayQQ"
2016,RTM,"in contrast , there were numerous dispatch intervals in QQmonthQQ QQ1kltxlt1MQQ when the minimum operating reserve level was approached or breached , and prices reached the system - wide offer cap in QQmonthdayQQ hours"
2016,RTM,concerns have been expressed that real - time prices were not higher during the infrequent intervals of low operating reserves in QQyearlag1QQ and QQyearQQ
2016,RTM,a review of the ordc parameters was undertaken in response to those concerns
2016,RTM,there also have been changes to the reserve discount factor and how non - frequency responsive capacity is counted as reserve capacity
2016,RTM,"these changes , along with capacity additions and changes to the ancillary services requirements have all had an impact , some countervailing , on the levels of physical responsive capacity available during QQyearlag1QQ and QQyearQQ"
2016,RTM,"prices in QQmonthQQ QQyearQQ , even at lower operating reserve levels were set by generator offers"
2016,RTM,this is to be expected when operating reserve levels remain above minimum requirements
2016,RTM,e
2016,RTM,real - time price volatility volatility in real - time wholesale electricity markets is expected because system load can change rapidly and the ability of supply to adjust can be restricted by physical limitations of the resources and the transmission network
2016,RTM,figure QQmonthdayQQ below presents a view of the price volatility experienced in ercot’s real - time energy market during the summer months of QQmonthQQ through QQmonthQQ
2016,RTM,average five - minute real - time energy prices for QQyearQQ are presented along with the magnitude of change in price for each five - minute interval
2016,RTM,average real - time energy prices from the same period in QQyearlag1QQ are also presented
2016,RTM,comparing average real - time energy prices for QQyearQQ with those from QQyearlag1QQ shows greater volatility during peak hours
2016,RTM,"QQmonthdayQQ | QQyearQQ state of the market report / figure QQmonthdayQQ : real - time energy price volatility ( QQmonthQQ – QQmonthQQ ) $ QQ100ltxlt1kQQ average lmp change ‐ QQyearQQ average lmp ‐ QQyearlag1QQ average lmp ‐ QQyearQQ $ QQ100ltxlt1kQQ $ QQ100ltxlt1kQQ $ per mwh $ QQltxlt100QQ $ QQmonthdayQQ $ QQxlt1QQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ ( $ QQmonthdayQQ ) hour the average of the absolute value of changes in five - minute real - time energy prices during the months of QQmonthQQ through QQmonthQQ , expressed as a percent of average price , was QQmonthdayQQ percent in QQyearQQ , compared to QQmonthdayQQ percent in QQyearlag1QQ"
2016,RTM,the percent of average price change from QQ1kltxlt1MQQ to QQyearlag2QQ ranged from QQmonthdayQQ percent to QQmonthdayQQ percent
2016,RTM,"in QQ1kltxlt1MQQ , the absolute value of five - minute price changes was QQmonthdayQQ percent"
2016,RTM,"expanding the view of price volatility , figure QQmonthdayQQ below shows monthly average changes in five - minute real - time prices by month for QQyearQQ and QQyearlag1QQ"
2016,RTM,"without any prices at or close to the system - wide offer cap , the highest price variability occurs during spring and fall months when wind generation variations and load and wind generation forecast errors are the highest"
2016,RTM,"QQyearQQ state of the market report | QQmonthdayQQ / figure QQmonthdayQQ : monthly price variation QQmonthdayQQ % QQmonthdayQQ % variation of real time energy prices QQmonthdayQQ % QQmonthdayQQ % QQmonthdayQQ % QQmonthdayQQ % QQxlt1QQ % QQmonthQQ QQmonthQQ QQmonthQQ a QQmonthQQ QQmonthQQ QQmonthQQ a QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ a QQmonthQQ QQmonthQQ QQmonthQQ a QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQyearlag1QQ QQyearQQ to show how the price volatility has varied by location , table QQmonthdayQQ below , shows the volatility of QQmonthdayQQ - minute settlement point prices for the four geographic zones for years QQ1kltxlt1MQQ - QQyearQQ"
